fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,200,20,0.8277162181002864,1.5207334215492951,1.2972575821239556,0.151014536662803,0.14708986776817104,0.09930375338825144,0.11338524422215811,0.20340070175449626,0.19417810776323005,0.686221232129491,0.5870712581272934,1,1,True
global,200,21,0.8705206428527861,1.8656929441899355,1.6096380258136818,0.18259435725080675,0.1784451582244635,0.09786945800456319,0.11086042660694374,0.20340070175449626,0.19417810776323005,0.759848649852609,0.6781024030633243,1,1,True
global,200,22,0.8765737196438058,2.011629860732793,1.709655193336611,0.1974001757827278,0.19434222400027004,0.09812947184568994,0.11367334463564334,0.20340070175449626,0.19417810776323005,0.7688890756772969,0.6840844316553502,1,1,True
global,200,23,0.8789093363298011,2.153513273215555,1.8304902693762422,0.2133515736633114,0.21444974325143581,0.09907139942756976,0.11715426562989144,0.20340070175449626,0.19417810776323005,0.7760222989627903,0.6865469635445784,1,1,True
global,200,24,0.8830093587550959,2.2988962732976166,1.9477041367908574,0.23050178192883353,0.2309311856260105,0.100266281957208,0.11856584440309564,0.20340070175449626,0.19417810776323005,0.7851212697281076,0.6994984559948012,1,1,True
global,200,25,0.8926220175104569,2.504153266987915,2.1171139976672713,0.24768708286099245,0.2471080945925124,0.09891051243797043,0.11671931453137946,0.20340070175449626,0.19417810776323005,0.7905775592610347,0.711013242823493,1,1,True
global,200,26,0.909334563434368,2.859055912131464,2.4624564102170305,0.2797207281863215,0.2769537707733524,0.09783674638870074,0.11247052724435552,0.20340070175449626,0.19417810776323005,0.7973119524180771,0.731169603092755,1,1,True
global,200,27,0.9243430419083648,3.304028217344183,2.867586798795954,0.3141281970297305,0.31070904661539966,0.09507430819771584,0.10835209826808401,0.20340070175449626,0.19417810776323005,0.8068453903755348,0.7434126144233839,1,1,True
global,200,28,0.9254055183925721,3.510742063655584,3.065875855928163,0.3363298990403954,0.33820953006892995,0.09580023053308269,0.11031416337845826,0.20340070175449626,0.19417810776323005,0.8103575456803729,0.7513071463522754,1,1,True
global,200,29,0.9269897407607072,3.808962422620432,3.3447822487911782,0.3688256865878238,0.37043059126244143,0.09683101214059357,0.11074879131408838,0.20340070175449626,0.19417810776323005,0.8117050947939439,0.7599214674116144,1,1,True
global,200,30,0.9341250223842642,4.434415830505833,3.9124966613415086,0.42847487184569644,0.4293814804748377,0.09662487421636783,0.10974615894690944,0.20340070175449626,0.19417810776323005,0.8255217122899243,0.780228354744121,1,1,True
global,200,31,0.9237177678098761,3.0152154131587574,2.583208102466387,0.28442801151462976,0.28464693489947607,0.09433090925223857,0.11019125196599601,0.20340070175449626,0.19417810776323005,0.800309413769836,0.7606716764034807,1,1,True
